S_Seker,MisparMb,Hodesh_Hakira,Shnat_Hakira,Quarter,Weight,Nefashot,NefeshStandartit,Mefarnesim,Nefashot0_4,Nefashot5_9,Nefashot10_14,Nefashot15_17,NefashotAd18,Nefashot18Up,Men18up,Women18up,Nationality,Yshuv,Nafa,Zurat_Y,Cluster,MadadPereferia,Tanur_Ba,Tanur_B,Tanur_A,Microwave,Refrigerator,Deep_Freezer,Dish_Washer,Washing_M,Dryer,V_Cleaner,Television,Computer,A_Conditioner,C_Heating,F_Heating,Water_Heating,Security_Room,Cable_Tv,Water_Purification_Device,Tablet,Gamer,Satellite_Dish,internet,Phones,Cell_Phones,Cars,Electric_Scooter,Electric_Bicycle,Baalut,Owned_Appartement_Not_For_Living,Value_D,Mocher_D,Sah_Hadrim,Hadrim,Rented_D,Add_Payers,Maskir,Mafteah,Decile,Total_Net,Net,i1Kaspit,iInKind,c3Kaspit,i11,i12,i13,i14,i111,i132,i141,i142,i143,i144,i111_rmb,i111_bz,i111_aher,i112_i113,i131011,i131029,i141010,i141028,i141036,i141044,i141051,i141069,i141077,i141085,i141093,i141101,i141119,t21,t211,t212,t213,c3,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,RamatDatiyut,Sex_RMB,MaamadRMB,Religion
2020,19396,1,2021,4,231.629,6,4.25,6,,,,,,6,2,4,1,0000,23,6,2,3,1,0,0,1,2,0,0,1,0,0,3,3,6,2,2,1,1,1,1,0,0,2,1,,2,2,0,0,1,0,2000000.0000,2,7,6,0,0,0,0,7,34341,30811,35533,3530,11895,21529,0,14004,0,21529,0,0,0,0,0,4157,0,17372,0,14004,0,0,0,0,0,0,0,0,0,0,0,0,4722,2438,873,1411,15425,1586,0,3663,1120,1631,0,763,1451,5111,100,2,2,1,1
2020,19397,1,2021,4,2363.447,3,2.65,1,,,,,,3,1,2,2,0000,31,9,2,2,0,0,0,0,1,0,0,0,0,0,1,0,1,2,2,1,2,2,2,0,0,2,2,,2,,0,0,,0,,,2,2,0,0,0,0,1,2605,109,648,2496,1659,648,0,0,0,648,0,0,0,0,0,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539,0,167,372,4155,0,0,2496,600,0,0,958,0,100,0,5,2,1,4
2020,19398,1,2021,4,367.526,4,3.20,2,,,,,,4,3,1,2,0000,31,9,2,2,0,1,1,1,2,1,1,1,0,1,2,0,4,2,1,1,1,2,1,0,0,1,2,1,,2,0,0,1,0,1500000.0000,4,4,3,0,0,0,0,3,13000,11400,12168,1600,6979,7067,0,0,5101,7067,0,5101,0,0,0,6668,0,399,0,0,0,0,5101,0,0,0,0,0,0,0,0,0,769,249,175,345,8579,2512,538,1600,1403,0,676,372,0,1202,277,5,1,1,3
2020,19399,8,2020,3,350.945,2,2.00,1,,,,,,2,1,1,1,3000,11,1,1,5,0,1,2,1,2,1,1,1,1,1,0,3,1,2,1,1,1,2,2,1,0,2,2,1,2,,0,0,1,0,3000000.0000,2,5,5,0,0,0,0,10,34437,27936,35676,6501,11517,15904,0,13361,6410,15904,0,3205,3205,0,0,15904,0,0,0,13361,0,0,3205,0,0,0,0,0,0,0,0,0,7739,4794,1615,1331,18018,3076,996,6501,4761,186,0,1512,151,134,701,4,2,1,1
2020,19400,1,2021,4,445.635,3,2.65,1,,,,,,3,2,1,1,8400,44,4,4,5,1,0,0,1,1,1,1,1,0,1,5,1,5,2,2,1,2,1,1,1,0,2,1,1,2,1,0,0,1,0,2372350.0000,3,5,5,0,0,0,0,7,21560,16212,18419,5348,6592,4615,0,8002,5801,4615,0,5801,0,0,0,4615,0,0,0,8002,0,0,2301,0,0,0,3501,0,0,0,0,0,2207,1232,465,510,11940,1535,783,5457,1910,163,0,340,354,775,624,5,1,1,1
2020,19401,1,2021,4,496.156,4,3.20,2,,1,1,,2,2,1,1,1,8400,44,4,4,5,0,1,1,1,1,0,1,1,0,0,4,2,1,2,2,1,1,1,1,0,2,2,1,,2,2,0,1,1,0,1600000.0000,3,4,4,0,0,0,0,8,29498,25437,29301,4061,17304,23964,0,0,5337,13374,0,344,4993,0,0,0,13374,0,10589,0,0,344,0,0,0,0,0,0,0,0,0,0,3864,1662,1245,956,21365,2416,478,4061,1285,805,601,1187,1328,9161,43,1,1,2,1
2020,19402,1,2021,4,780.330,3,2.65,2,1,,,,1,2,1,1,1,8400,44,4,4,5,0,1,1,1,1,0,1,1,0,1,2,1,3,2,2,1,1,1,1,0,0,2,1,,2,2,1,0,1,0,1850000.0000,3,4,4,0,0,0,0,9,29331,25270,29952,4061,18518,29800,0,0,152,29800,0,152,0,0,0,17798,12002,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,4682,2280,1194,1208,22579,865,228,4061,1355,184,243,1421,3217,4484,6520,1,1,1,1
2020,19403,1,2021,4,254.533,3,2.65,1,,,,,,3,1,2,1,8400,44,4,4,5,0,1,1,1,2,1,0,1,0,0,3,0,4,2,2,1,2,1,1,0,0,2,2,,2,2,0,2,1,0,1722152.0000,3,4,4,0,0,0,0,5,15352,11291,12413,4061,18734,9212,0,0,3201,9212,0,3201,0,0,0,9212,0,0,0,0,0,0,0,0,0,3201,0,0,0,0,0,0,1122,404,285,433,22795,0,0,4061,1068,1603,0,2505,500,13058,0,1,2,1,1
2020,19404,1,2021,4,458.644,6,4.25,3,,,,,,6,2,4,1,8400,44,4,4,5,1,0,0,1,2,0,0,1,0,0,3,1,2,2,2,1,2,1,2,0,0,2,1,,1,1,0,0,1,0,1722152.0000,3,4,4,0,0,0,0,5,28195,24134,25866,4061,9193,16063,0,0,9802,16063,0,9802,0,0,0,9164,0,6900,0,0,0,0,0,0,0,9802,0,0,0,0,0,0,1732,583,351,798,13254,1086,91,4061,706,33,506,6,147,6509,108,2,1,1,1
2020,19405,1,2021,4,696.768,2,2.00,1,,,1,,1,1,,1,1,8400,44,4,4,5,0,1,0,1,1,0,0,1,0,0,3,1,0,2,2,1,2,1,2,0,0,2,1,,2,,0,0,,0,,,3,3,1,0,2,2,4,10624,10624,11480,0,4490,9628,0,0,1852,9628,0,152,0,1700,0,9628,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,856,266,241,350,4490,526,78,2404,504,34,160,49,213,474,47,2,2,1,1
2020,19406,1,2021,4,442.358,3,2.65,1,,,,,,3,1,2,1,8400,44,4,4,5,0,1,1,1,1,0,0,1,1,0,3,2,4,2,2,1,1,1,1,0,0,2,1,,2,1,0,0,1,0,3500000.0000,3,6,6,0,0,0,0,5,15914,10566,12003,5348,9957,10203,0,0,1800,10203,0,1800,0,0,0,10203,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,1437,599,355,483,15305,2288,757,5348,1173,0,901,590,2334,1913,0,1,2,1,1
2020,19407,1,2021,4,258.662,3,2.65,3,,,,,,3,2,1,1,0000,61,10,4,2,1,0,0,1,1,1,0,1,0,2,4,1,5,2,2,1,1,1,2,1,0,2,2,,2,2,0,0,,0,,,6,6,0,0,0,0,9,29016,26816,29219,2200,21957,29219,0,0,0,29219,0,0,0,0,0,18096,9889,1233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2402,0,1107,1296,24157,1511,561,2484,2572,6110,721,5385,827,3423,563,1,2,1,1
2020,19408,1,2021,4,224.024,1,1.25,1,,,,,,1,,1,1,0000,61,10,4,2,1,0,0,1,1,0,0,1,1,0,1,1,2,2,2,1,2,1,2,0,0,1,1,1,1,1,0,0,,0,,,3,3,1,0,3,2,6,9498,9498,9498,0,5513,6133,0,1227,2138,6133,0,2138,0,0,0,6133,0,0,0,1227,0,0,2138,0,0,0,0,0,0,0,0,0,0,0,0,0,5513,257,112,2053,860,89,100,177,197,499,1168,1,2,1,1
2020,19409,1,2021,4,224.753,3,2.65,2,,,,,,3,1,2,1,0000,61,10,4,2,0,1,1,1,2,1,1,1,1,1,2,1,3,2,2,1,1,1,1,0,0,2,2,1,2,1,0,0,,0,,,5.5,5.5,0,0,0,0,9,29427,27427,30090,2000,24577,30090,0,0,0,30090,0,0,0,0,0,12892,17198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2663,0,1315,1347,26577,3484,396,2000,10389,81,901,4819,3753,479,274,2,1,1,1
2020,19410,1,2021,4,432.538,1,1.25,1,,,,,,1,,1,1,0000,61,10,4,2,0,1,2,1,2,1,1,1,1,1,3,1,3,2,2,1,2,1,2,1,0,1,1,1,,1,0,0,1,0,700000.0000,77,3,3,0,0,0,0,10,19822,17822,19737,2000,3481,19737,0,0,0,19737,0,0,0,0,0,19737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1914,0,1013,901,5481,0,0,2258,1600,188,0,862,147,374,51,1,2,1,1
2020,19411,1,2021,4,136.288,2,2.00,1,,,,,,2,1,1,1,0000,61,10,4,2,1,0,0,1,1,0,0,1,0,1,2,2,2,2,2,1,2,1,2,0,1,2,1,1,2,2,0,0,,0,,,3,2,1,0,3,0,7,17262,17262,18014,0,13785,10245,0,0,7769,10245,0,7769,0,0,0,10245,0,0,0,0,0,0,0,0,0,0,7769,0,0,0,0,0,752,0,335,417,13785,2798,65,3105,673,676,0,322,402,2872,2872,1,2,1,1
2020,19412,1,2021,4,272.724,5,3.75,1,1,,2,,3,2,1,1,2,0000,24,6,3,2,0,1,1,1,1,0,1,1,1,1,2,2,4,1,2,1,1,2,1,0,1,1,1,,2,1,2,0,,0,,,5,5,1,0,2,2,6,28446,28446,29887,0,17968,16780,0,0,13107,16780,0,10939,2168,0,0,16780,0,0,0,0,0,536,0,0,0,0,10403,0,0,0,0,0,1441,0,737,704,17968,7617,1749,3994,1279,382,0,1617,130,1130,70,3,1,1,2
2020,19413,1,2021,4,368.117,6,4.25,1,,2,2,,4,2,1,1,1,0000,42,6,1,4,0,1,0,0,1,1,1,1,1,1,0,2,1,2,2,1,1,2,2,0,0,2,1,2,2,2,0,0,,0,,,4,4,1,0,2,2,2,13329,13329,14801,0,9321,14073,0,0,728,13263,0,728,0,0,0,13263,0,0,809,0,0,728,0,0,0,0,0,0,0,0,0,0,1472,323,516,633,9321,938,439,4258,1395,51,0,1084,0,989,167,4,2,1,1
2020,19414,1,2021,4,503.809,7,4.75,2,1,2,2,,5,2,1,1,1,0000,42,6,1,4,1,0,0,1,1,1,0,1,1,0,0,0,6,2,2,1,1,2,2,0,0,2,2,1,2,,0,0,1,0,1800000.0000,3,6,6,0,0,0,0,3,22335,16915,17758,5420,13434,16377,0,0,1380,16377,0,880,0,500,0,9212,7165,0,0,0,0,880,0,0,0,0,0,0,0,0,0,0,842,0,284,558,18854,6055,0,5460,1323,550,0,544,3259,955,709,4,1,1,1
2020,19415,2,2021,4,290.129,7,4.75,2,,,1,1,2,5,4,1,1,0000,42,6,1,4,0,1,1,0,2,0,1,1,1,1,0,3,5,2,2,1,1,2,1,0,0,2,1,1,2,1,0,0,1,1,3000000.0000,2,8,6,0,0,0,0,6,34684,29264,34655,5420,13913,29303,5008,0,345,29303,0,345,0,0,0,13929,15374,0,0,0,0,345,0,0,0,0,0,0,0,0,0,0,5392,2729,1244,1418,19333,1302,1013,6919,2396,830,997,835,4092,694,254,4,1,1,1
2020,19416,2,2021,4,469.549,8,5.20,1,1,1,2,1,5,3,2,1,1,0000,42,6,1,4,1,0,0,1,1,1,0,1,1,1,0,1,4,2,2,1,1,2,2,0,0,2,1,1,2,,0,0,1,0,1500000.0000,2,4,4,0,0,0,0,1,10575,6423,6786,4152,6112,2562,0,0,4223,2562,0,1552,2003,668,0,2562,0,0,0,0,0,881,0,671,0,0,0,0,0,0,0,0,363,0,94,268,10264,1511,180,4152,805,0,291,139,2644,172,369,4,2,1,1
2020,19417,12,2020,4,283.421,7,4.75,2,,,1,1,2,5,3,2,1,0000,42,6,1,4,0,1,1,1,2,1,1,1,1,1,0,2,1,2,2,1,1,2,1,0,0,2,1,1,2,1,0,0,1,0,2500000.0000,2,4,4,0,0,0,0,4,24564,20412,24700,4152,11769,24356,0,0,344,24356,0,344,0,0,0,17023,7333,0,0,0,0,344,0,0,0,0,0,0,0,0,0,0,4288,2258,875,1155,15921,3321,1459,4395,2264,50,0,877,2598,799,156,4,1,1,1
2020,19418,1,2021,4,617.174,3,2.65,0,,,2,,2,1,1,,1,0000,42,6,1,4,1,0,0,1,1,1,0,1,0,1,0,0,1,2,2,1,1,2,2,0,0,2,2,,2,,0,0,,0,,,3,3,0,0,0,0,2,7642,4395,4395,3247,3140,350,0,0,4045,0,0,344,1200,2501,0,0,0,0,350,0,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6387,644,0,3247,951,114,376,0,763,50,242,4,1,3,1
2020,19419,2,2021,4,688.186,6,4.25,0,3,1,,,4,2,1,1,1,0000,42,6,1,4,1,0,0,1,1,1,0,1,0,0,0,1,3,2,2,1,1,2,2,0,0,2,2,,1,,0,1,1,0,1380000.0000,3,3,3,0,0,0,0,2,13196,9949,10077,3247,4332,0,0,0,10077,0,0,10077,0,0,0,0,0,0,0,0,0,729,0,0,0,0,0,0,0,0,9348,0,128,0,24,104,7579,890,371,3247,447,0,0,57,1876,20,671,4,1,3,1
2020,19420,1,2021,4,274.866,2,2.00,0,,,,,,2,1,1,1,0000,62,10,3,2,1,1,2,1,2,0,0,1,0,0,2,0,4,2,2,1,2,1,1,0,0,2,1,1,2,2,0,0,1,2,2500000.0000,4,5,5,0,0,0,0,7,15923,12023,12703,3900,6527,0,8502,0,4201,0,0,4201,0,0,0,0,0,0,0,0,0,0,4201,0,0,0,0,0,0,0,0,0,680,680,0,0,10427,1554,304,4034,1778,20,140,567,455,1379,194,3,1,3,1
2020,19421,1,2021,4,160.740,1,1.25,0,,,,,,1,,1,1,0000,62,10,3,2,0,1,0,1,2,0,0,1,0,0,2,0,3,2,2,1,2,1,2,0,0,2,2,,1,,0,0,1,0,1500000.0000,4,5,5,0,0,0,0,9,13703,10703,10703,3000,12824,0,4501,3101,3101,0,0,3101,0,0,0,0,0,0,0,3101,0,0,2101,1000,0,0,0,0,0,0,0,0,0,0,0,0,15824,1820,255,3000,1401,434,0,8355,280,84,196,2,2,3,1
2020,19423,1,2021,4,561.811,7,4.75,0,,,1,2,3,4,1,3,1,3000,11,1,1,5,0,1,2,1,1,1,1,1,1,0,0,0,2,2,2,1,2,2,2,0,0,2,2,1,2,,0,0,1,0,2000000.0000,3,3,3,0,0,0,0,1,5769,2983,3337,2786,5847,0,0,0,3337,0,0,536,2801,0,0,0,0,0,0,0,0,536,0,0,0,0,0,0,0,0,0,0,354,0,146,208,8633,1197,305,2786,1345,189,21,800,1639,275,74,4,1,3,1
2020,19424,8,2020,3,158.542,8,5.20,3,,2,2,1,5,3,2,1,1,0000,70,8,2,2,0,1,1,1,1,0,0,1,1,1,0,3,1,2,2,1,1,2,2,0,0,2,1,1,2,2,0,0,1,0,1179674.0000,3,7,7,0,0,0,0,4,27152,23052,25881,4100,15520,24165,835,0,881,24165,0,881,0,0,0,1162,0,23003,0,0,0,881,0,0,0,0,0,0,0,0,0,0,2829,832,957,1040,19620,2894,1289,4200,1485,1156,0,1778,3571,2796,450,3,1,1,1
2020,19425,11,2020,4,240.309,6,4.25,1,1,1,1,1,4,2,1,1,1,0000,70,8,2,2,1,0,0,1,1,0,0,1,0,1,1,2,1,2,2,1,1,1,2,1,0,2,1,1,2,2,0,0,1,0,1000000.0000,1,4,4,0,0,0,0,3,17234,14941,15157,2293,17635,6260,0,0,8897,6260,0,8897,0,0,0,6260,0,0,0,0,0,728,0,0,0,0,7002,0,0,0,0,1167,216,0,24,192,19928,794,56,2293,1122,0,570,6,1880,12000,1207,3,2,1,1
2020,19426,1,2021,4,917.243,5,3.75,0,,,,,,5,2,3,2,0000,23,9,1,2,0,1,1,1,1,1,0,1,0,1,1,0,2,2,2,1,2,2,1,0,0,1,1,,2,1,0,0,1,0,400000.0000,4,4,4,0,0,0,0,1,2004,1204,1558,800,2177,0,0,0,1558,0,0,1558,0,0,0,0,0,0,0,0,0,0,1558,0,0,0,0,0,0,0,0,0,354,0,146,208,2977,435,292,800,658,0,0,193,0,599,0,3,2,3,3
2020,19427,1,2021,4,344.387,2,2.00,1,,,,,,2,1,1,2,0000,23,9,1,2,0,2,2,1,2,1,1,1,0,2,2,3,5,2,2,1,2,2,1,1,0,1,1,1,2,2,0,0,1,1,2000000.0000,4,5,5,0,0,0,0,3,9135,7135,8036,2000,13346,2035,0,6002,0,1701,0,0,0,0,0,1701,0,0,334,6002,0,0,0,0,0,0,0,0,0,0,0,0,901,441,176,284,15346,1366,261,2000,2602,50,0,0,4105,3144,1818,3,1,1,3
2020,19428,1,2021,4,464.142,4,3.20,2,,,,,,4,2,2,2,0000,23,9,1,2,0,1,1,1,1,1,0,1,0,0,0,0,0,2,2,1,2,2,2,0,0,2,2,,2,,0,0,1,0,2000000.0000,4,5,5,0,0,0,0,3,14624,10624,11249,4000,4000,11249,0,0,0,11249,0,0,0,0,0,4867,0,6382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625,37,122,466,8000,1018,653,4000,1408,0,0,522,0,150,248,2,1,1,3
2020,19429,1,2021,4,499.552,4,3.20,2,,,,1,1,3,2,1,2,0000,23,9,1,2,0,1,1,1,1,0,1,1,1,1,2,0,1,2,2,1,2,2,2,0,1,1,1,,2,2,0,0,1,0,500000.0000,4,4,4,0,0,0,0,4,16836,14836,16603,2000,8060,16451,0,0,152,16451,0,152,0,0,0,10003,6449,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,1767,709,380,678,10060,1871,648,2000,1820,100,0,617,1034,1770,200,3,1,1,3
2020,19430,1,2021,4,476.709,6,4.25,0,1,2,2,,5,1,,1,2,0000,23,9,1,2,0,1,1,1,1,1,0,1,1,0,2,1,3,2,2,1,2,2,1,1,1,1,2,,2,,0,0,1,0,250000.0000,4,3,2,0,0,0,0,1,1280,880,880,400,4746,0,0,0,880,0,0,880,0,0,0,0,0,0,0,0,0,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5146,1488,1194,400,1222,150,341,0,0,351,0,3,2,3,3
2020,19431,12,2020,4,303.034,1,1.25,0,,,,,,1,,1,2,0000,32,9,1,3,1,0,0,0,1,0,0,1,0,0,1,0,1,2,2,2,2,2,2,0,0,1,2,,,,0,0,1,0,1200000.0000,4,4,4,0,0,0,0,1,3199,2001,2001,1198,7555,0,0,0,2001,0,0,2001,0,0,0,0,0,0,0,0,0,0,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,8753,3756,1348,1198,667,1484,0,0,300,0,0,3,2,3,3
2020,19432,2,2021,4,1786.622,4,3.20,4,,,,,,4,2,2,1,0000,70,8,2,4,0,1,1,2,2,1,1,1,1,0,0,1,3,2,2,2,1,2,2,0,0,2,2,1,2,1,0,0,1,0,1500000.0000,3,5,5,0,0,0,0,7,25063,19999,23727,5064,9944,23727,0,0,0,17891,0,0,0,0,0,12419,0,5471,5837,0,0,0,0,0,0,0,0,0,0,0,0,0,3729,1747,842,1139,15008,1852,1069,5214,3229,1100,87,1163,202,688,404,4,2,1,1
2020,19433,1,2021,4,518.350,2,2.00,0,,,,,,2,1,1,1,0000,70,8,2,4,0,1,1,1,1,1,0,1,0,1,2,1,3,2,2,1,1,1,2,0,0,2,1,1,2,1,0,0,1,0,3000000.0000,2,6,2,0,0,0,0,8,19121,16927,17104,2194,5592,0,0,12623,4481,0,0,4481,0,0,0,0,0,0,0,12623,0,0,4481,0,0,0,0,0,0,0,0,0,177,177,0,0,7786,1160,771,2194,1349,395,0,301,176,1415,25,3,1,3,1
2020,19434,1,2021,4,347.371,8,5.20,1,2,2,2,,6,2,1,1,1,0000,70,8,2,4,1,0,1,1,2,1,0,1,1,1,0,0,5,2,2,1,2,2,1,0,0,2,1,1,2,1,0,0,,0,,,4,4,1,0,2,2,3,21293,21293,22561,0,14396,13626,0,0,8934,13626,0,8934,0,0,0,13626,0,0,0,0,0,1032,0,0,0,0,7902,0,0,0,0,0,1268,196,523,548,14396,2880,1638,3108,2043,1548,210,246,673,1859,190,4,2,1,1
2020,19435,1,2021,4,525.688,5,3.75,3,,,1,1,2,3,1,2,1,0000,70,8,2,4,1,0,1,1,2,1,0,1,1,0,2,3,6,2,2,1,1,2,2,0,1,2,1,1,2,2,0,0,1,0,3200000.0000,3,6,6,0,0,0,0,6,26818,21754,26078,5064,17240,25734,0,0,344,10725,0,344,0,0,0,0,8745,1980,15009,0,0,344,0,0,0,0,0,0,0,0,0,0,4324,1755,1480,1089,22304,3922,1227,5139,3193,69,0,800,2492,4466,996,3,1,2,1
2020,19436,1,2021,4,379.165,3,2.65,1,,1,1,,2,1,,1,1,5000,51,2,4,5,1,0,0,0,1,0,0,1,0,1,1,1,3,2,2,1,2,2,2,0,1,2,1,,1,1,0,0,,1,,,3,3,1,0,2,2,3,12138,12138,12960,0,9143,9115,2001,0,1844,9115,0,344,0,1500,0,9115,0,0,0,0,0,344,0,0,0,0,0,0,0,0,0,0,822,161,282,379,9143,1493,309,4507,464,0,300,565,567,451,486,1,2,1,1
2020,19437,1,2021,4,493.670,6,4.25,2,1,2,1,,4,2,1,1,1,5000,51,2,4,5,0,1,1,0,1,0,0,1,1,1,0,4,2,2,2,1,2,2,2,0,0,2,1,1,2,1,0,0,,0,,,4,4,0,0,0,0,7,36649,30288,40978,6361,21268,40250,0,0,728,12243,0,728,0,0,0,0,12243,0,28007,0,0,728,0,0,0,0,0,0,0,0,0,0,10691,5548,3384,1758,27629,4030,1049,6361,1244,3006,61,913,5883,3235,1846,3,1,2,1
2020,19438,1,2021,4,438.249,3,2.65,1,,1,,,1,2,1,1,1,0000,31,5,3,3,1,0,0,1,1,0,0,1,0,0,1,0,2,2,2,1,2,1,2,0,0,2,2,,2,,0,0,,0,,,3,3,1,0,2,2,1,3683,3683,4045,0,3437,2961,0,0,1084,2961,0,1084,0,0,0,2961,0,0,0,0,0,152,0,0,0,0,932,0,0,0,0,0,362,0,94,268,3437,0,0,1853,701,0,0,111,712,60,0,1,2,1,1
2020,19439,1,2021,4,99.957,3,2.65,3,,,,,,3,1,2,1,0000,70,8,4,4,0,1,1,1,1,0,1,1,1,1,3,1,3,2,2,1,2,1,1,0,0,2,1,1,2,1,0,0,1,0,1400000.0000,2,3.5,3.5,0,0,0,0,7,23660,19361,20008,4299,13249,10041,0,3233,6734,10041,0,6734,0,0,0,5437,885,3718,0,3233,0,0,2301,0,0,3301,1133,0,0,0,0,0,647,462,21,164,17222,4412,1000,4106,1093,166,0,2679,2868,767,130,1,1,1,1
2020,19440,1,2021,4,324.870,1,1.25,1,,,,,,1,,1,1,0000,70,8,4,4,0,2,1,1,1,0,1,1,0,1,2,1,2,2,2,1,2,1,1,0,0,2,1,1,1,1,0,0,1,0,2800000.0000,4,6,6,0,0,0,0,8,12991,7514,7514,5477,5793,3563,750,0,3201,3563,0,3201,0,0,0,3563,0,0,0,0,0,0,2201,1000,0,0,0,0,0,0,0,0,0,0,0,0,10944,500,871,5243,1821,236,160,1291,299,522,0,2,2,1,1
2020,19441,1,2021,4,224.361,4,3.20,2,1,1,,,2,2,1,1,1,0000,70,8,4,4,1,0,0,1,1,0,1,1,1,1,2,2,3,2,2,1,1,2,2,1,0,2,1,,2,2,0,1,1,2,1750000.0000,3,4.5,4.5,0,0,0,0,9,38915,33111,40419,5804,24267,35674,4401,0,344,29172,0,344,0,0,0,13818,15354,0,6502,0,0,344,0,0,0,0,0,0,0,0,0,0,7308,3806,1993,1508,29418,3414,588,5505,1451,159,70,594,3709,10442,3486,1,2,1,1
2020,19442,2,2021,4,404.970,2,2.00,1,,,,,,2,1,1,1,7900,42,13,4,5,1,0,0,1,1,0,0,1,1,1,1,0,5,2,2,2,1,1,2,0,0,2,2,,2,,0,0,1,1,2434969.0000,2,5,5,0,0,0,0,5,13162,7704,7889,5458,7714,3482,0,0,4407,3482,0,4407,0,0,0,3482,0,0,0,0,0,0,0,0,0,4407,0,0,0,0,0,0,185,0,21,164,13172,2358,887,5458,918,1392,0,129,1845,50,135,1,1,1,1
2020,19443,1,2021,4,796.871,6,4.25,1,,1,1,1,3,3,1,2,1,0000,44,6,4,4,0,1,1,1,1,0,0,1,0,2,4,1,1,2,2,1,2,1,2,1,0,2,2,,2,1,0,0,1,0,1500000.0000,3,4,4,0,0,0,0,1,10107,5866,6422,4241,9448,5886,0,0,536,5886,0,536,0,0,0,5886,0,0,0,0,0,536,0,0,0,0,0,0,0,0,0,0,556,0,169,387,13689,1058,165,4241,842,23,100,179,3084,2524,1473,2,2,1,1
2020,19444,1,2021,4,484.070,4,3.20,2,1,1,,,2,2,1,1,1,0000,44,6,4,4,1,0,0,1,1,0,0,1,0,0,1,0,2,2,2,1,2,1,2,0,0,2,2,,1,1,0,0,1,0,1000000.0000,3,3,3,0,0,0,0,5,20199,16765,17848,3434,6375,17504,0,0,344,17504,0,344,0,0,0,9502,8002,0,0,0,0,344,0,0,0,0,0,0,0,0,0,0,1083,61,389,633,9809,1583,598,3484,975,459,0,385,917,1342,65,1,1,1,1
2020,19445,1,2021,4,303.003,2,2.00,1,,,,,,2,1,1,1,0000,44,6,4,4,0,1,1,1,1,1,0,1,0,1,4,0,4,2,2,2,2,1,1,0,0,2,2,,2,1,0,0,1,0,1500000.0000,3,4,3,0,0,0,0,3,8755,5321,5693,3434,8557,5343,0,0,350,5343,0,0,350,0,0,5343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,0,95,277,11991,4417,738,3434,1418,0,0,0,250,1735,0,2,2,1,1
2020,19446,1,2021,4,562.386,2,2.00,1,1,,,,1,1,,1,1,0000,44,6,4,4,1,0,0,1,1,0,0,1,0,0,2,1,2,2,2,1,2,1,2,0,0,2,2,,1,1,0,0,,0,,,3,3,1,0,2,2,4,9546,9546,10580,0,10720,10428,0,0,152,10428,0,152,0,0,0,10428,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,1033,252,352,429,10720,699,134,3309,716,0,0,3203,1576,1084,0,1,2,1,1
2020,19447,1,2021,4,649.359,3,2.65,1,,,,,,3,1,2,1,0000,44,6,4,4,0,1,1,1,1,1,0,1,1,0,1,1,2,2,2,1,2,1,1,0,0,2,2,,2,1,0,0,1,0,1307632.0000,3,3,3,0,0,0,0,1,4650,1216,1706,3434,6352,1706,0,0,0,1706,0,0,0,0,0,1706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,0,118,372,9786,973,1181,3434,1617,266,0,3,1217,726,368,3,2,1,1
2020,19448,1,2021,4,323.810,4,3.20,1,,,,,,4,2,2,1,0000,44,6,4,4,1,0,1,1,2,1,0,1,0,1,0,2,4,2,2,1,1,2,1,0,0,2,1,1,2,1,0,0,1,0,2000000.0000,3,4,4,0,0,0,0,7,27802,23561,30148,4241,10752,22046,0,8102,0,22046,0,0,0,0,0,22046,0,0,0,8102,0,0,0,0,0,0,0,0,0,0,0,0,6587,4204,1205,1177,14993,751,383,4351,1483,2034,1202,625,2901,822,441,4,2,1,1
2020,19449,1,2021,4,924.120,1,1.25,0,,,,,,1,,1,1,0000,44,6,4,4,1,0,0,1,1,0,0,1,0,0,1,0,1,2,2,1,2,2,2,0,0,2,2,,1,,0,0,1,0,1307632.0000,1,3,3,0,0,0,0,4,6435,3001,3001,3434,3577,0,0,0,3001,0,0,3001,0,0,0,0,0,0,0,0,0,0,3001,0,0,0,0,0,0,0,0,0,0,0,0,0,7011,887,293,3434,1595,0,0,61,0,741,0,3,2,3,1
